typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.8 1.6 0.6 1.4 10 1.4 1203.1 1 4.2 2.3 4.5 64.2 54.2 30.6 14.8 57.7 55.1
0.8 1.4 0.9 1.6 9.8 1.2 1208.6 1 4.2 2 4.3 64.5 54.4 30.7 14.7 58 55.5
0.6 1.4 0.9 1.5 10.1 1.2 1214 1.1 3.9 2.1 4.3 64.6 54.6 31 14.7 58.2 55.4
0.9 1.4 0.8 1.5 10 1.3 1219.1 1.2 4.2 2.3 4.5 64.9 54.5 31 14.8 58.1 55.7
0.6 1.5 0.9 1.5 10.2 1.1 1223.5 0.9 3.9 2.1 4.3 65.2 54.7 31 15 58.7 56.1
0.7 1.4 0.6 1.4 10.2 1.4 1227.5 1.1 4.2 2.2 4.5 65.1 54.9 31.2 15.1 58.7 56.2
0.8 1.6 0.9 1.5 10.3 1.1 1231.4 1 4 2.1 4.6 65.6 55.3 31.3 15.1 58.9 56.3
0.6 1.6 0.9 1.6 10.1 1.3 1234.9 1.1 4.3 2.3 4.5 65.5 55.2 31.4 14.9 59 56.5
0.8 1.7 0.6 1.5 10.1 1.2 1237.7 1.1 4.1 2.2 4.4 65.9 55.3 31.6 15.2 59.1 56.7
0.7 1.6 0.8 1.6 10.1 1.1 1240.1 1 4 2.2 4.6 65.8 55.4 31.5 15.1 59.3 56.6
0.6 1.6 0.8 1.6 10.3 1.3 1241.7 0.9 4.3 2.1 4.6 65.9 55.8 31.7 15.2 59.5 56.8
0.7 1.4 0.8 1.6 10.2 1.4 1243.1 1.1 4.1 2.4 4.4 66.1 55.7 31.8 15.2 59.3 57.1
0.9 1.4 0.8 1.6 10.3 1.2 1244.2 1.1 4 2.1 4.4 66.2 55.7 31.6 15 59.5 57
0.7 1.4 0.6 1.4 10.3 1.1 1244.6 0.9 4 2.3 4.6 66.2 55.9 31.6 15 59.7 57.1
0.6 1.5 0.6 1.5 10.2 1.4 1244.7 0.9 4 2.3 4.6 66.2 55.8 31.7 15 59.5 57
0.8 1.4 0.6 1.5 10.1 1.1 1243.8 1.1 4.1 2.2 4.6 66.1 55.9 31.8 15 59.6 57
0.7 1.5 0.6 1.4 10.3 1.2 1242.8 0.9 4.1 2.1 4.6 66.3 55.7 31.6 15.3 59.4 56.8
0.8 1.6 0.8 1.4 10.1 1.3 1241.3 1.1 4.3 2.2 4.4 66 55.9 31.6 15.3 59.6 57.1
0.7 1.6 0.6 1.4 10.3 1.4 1239.3 1 4.2 2.4 4.4 66 55.8 31.6 15.3 59.6 56.9
0.6 1.4 0.9 1.4 10.1 1.4 1236.8 1.1 4.2 2.4 4.6 66.2 55.9 31.6 15.3 59.2 56.7
0.6 1.4 0.6 1.6 10.3 1.3 1234.1 1.1 4.1 2.3 4.6 65.9 55.7 31.5 15.1 59.2 56.6
0.9 1.5 0.8 1.6 10.3 1.3 1230.6 1.1 4.2 2.1 4.3 65.8 55.7 31.7 15.1 59 56.5
0.7 1.6 0.9 1.6 10 1.2 1226.9 1 4.2 2.1 4.3 65.5 55.5 31.7 15.2 59.1 56.5
0.7 1.5 0.7 1.4 10 1.2 1223 1.2 4 2.3 4.4 65.4 55.5 31.6 15.1 58.9 56.2
0.8 1.5 0.7 1.4 10.2 1.1 1218.3 1 3.9 2.2 4.5 65.4 55.3 31.4 15.1 58.8 56.3
0.8 1.6 0.8 1.3 10 1.2 1213.5 1.1 3.9 2.3 4.4 65 55 31.4 15.1 58.6 55.9
0.6 1.3 0.8 1.5 10 1.2 1208.2 1.2 3.9 2.4 4.2 64.8 55.1 31.3 15.2 58.3 55.9
0.7 1.6 0.8 1.3 10 1.1 1202.5 1 4.1 2.1 4.4 64.6 54.7 31.4 14.9 58 55.4
0.6 1.4 0.6 1.5 9.8 1.2 1196.8 0.9 3.9 2.1 4.4 64.4 54.6 31.1 15 58 55.2
0.6 1.6 0.9 1.4 10 1.4 1190.3 1.2 4.1 2.1 4.1 64.3 54.7 30.9 14.9 57.6 55.1
0.7 1.5 0.6 1.4 9.7 1.2 1184.1 1.1 3.9 2.3 4.2 64.1 54.3 31.1 15 57.4 55
0.9 1.5 0.6 1.6 9.8 1.2 1177.5 1 4 2 4.3 63.6 54 30.7 14.7 57.1 54.7
0.9 1.4 0.7 1.5 9.7 1.2 1175.2 1 3.9 2 4.2 63.6 53.9 30.7 14.6 57 54.3
0.7 1.3 0.6 1.5 9.9 1 1167.9 1.1 4 2 4 63 53.9 30.6 14.6 56.9 54.2
0.9 1.5 0.8 1.3 9.8 1 1160.6 1 3.8 2.1 4 62.8 53.4 30.6 14.8 56.3 53.8
0.6 1.3 0.6 1.4 9.7 1.1 1166 1.1 3.9 2.1 4.3 62.5 53.3 30.3 14.6 56.4 54
0.7 1.4 0.8 1.6 9.8 1.4 1158.8 0.8 4 2.1 4.2 62.1 53.1 30.2 14.5 56.1 53.7
0.8 1.3 0.7 1.3 9.8 1.2 1151.1 0.9 3.8 2.2 3.9 61.9 52.9 30 14.7 55.9 53.3
0.7 1.4 0.7 1.4 9.8 1.1 1152.1 0.9 3.8 2.2 4 61.7 52.8 30.1 14.6 55.8 53.2
0.9 1.3 0.8 1.5 9.8 1.3 1144.3 1 3.7 2 4 61.4 52.2 29.8 14.6 55.5 52.6
0.9 1.6 0.9 1.4 9.5 1.3 1136.9 1.1 3.8 2.2 3.8 60.9 52 29.8 14.3 55.1 52.6
0.6 1.5 0.8 1.5 9.8 1.2 1128.8 1.1 3.8 1.9 4.1 60.6 51.6 29.5 14.2 54.6 52.3
0.9 1.6 0.9 1.4 9.9 1.1 1139.5 1.1 3.7 2 4.1 60.1 51.7 29.3 14.1 54.6 52.1
0.6 1.3 0.5 1.3 9.6 1.1 1131.7 1 3.8 2.2 3.8 59.8 51.1 29.2 14.3 54.4 51.8
0.9 1.4 0.7 1.4 9.6 1.1 1124.1 1.1 3.8 2 3.8 59.6 51 29.1 14.2 54 51.6
0.6 1.3 0.5 1.5 9.8 1.2 1125.9 1.1 3.6 2.1 3.9 59.2 50.8 29 13.9 53.9 51.3
0.7 1.4 0.7 1.6 9.9 1.3 1133.3 0.9 3.7 1.9 3.7 59.2 50.4 28.7 14 54.1 51.3
0.7 1.4 0.7 1.5 9.6 1 1125.8 1 3.6 2.2 3.7 58.6 50.3 28.7 13.8 53.8 50.9
0.6 1.3 0.8 1.6 9.7 1.1 1128.6 0.9 3.7 2 3.7 58.4 49.8 28.3 13.7 53.5 50.9
0.6 1.5 0.6 1.5 9.7 1.1 1121 0.9 3.7 1.8 4 58.1 49.8 28.2 13.6 52.9 50.7
0.9 1.3 0.9 1.4 9.6 1.1 1118.9 0.8 3.8 2.1 3.9 57.6 49.2 28.1 13.5 52.9 50.2
0.7 1.4 0.8 1.4 9.9 1.3 1111.6 0.9 3.8 1.9 3.9 57.2 49.1 28.1 13.5 52.7 49.9
0.6 1.5 0.8 1.2 9.7 1.1 1120 0.9 3.7 2.1 3.8 57 48.9 27.7 13.7 52.5 50.1
0.5 1.5 0.6 1.4 10 1.2 1112.9 0.8 3.5 2.2 3.8 56.6 48.4 27.7 13.6 52.2 49.8
0.6 1.3 0.8 1.2 9.6 1 1106.1 1.1 3.6 2.2 3.8 56.2 48.1 27.6 13.3 51.6 49.5
0.9 1.4 0.7 1.5 9.6 1.1 1098.8 0.7 3.7 2 3.5 55.8 47.8 27 13.4 51.4 49.1
0.6 1.4 0.8 1.4 9.8 1.2 1091.9 1 3.6 2 3.7 55.4 47.4 26.9 13.2 51.3 48.6
0.8 1.3 0.5 1.2 9.9 1.3 1096 0.7 3.4 2 3.8 54.8 47.1 27.1 13 51 48.5
0.8 1.4 0.6 1.3 9.6 1.3 1099.9 0.7 3.6 2.1 3.7 54.7 47.2 26.6 13.2 50.7 48.3
0.6 1.3 0.9 1.5 9.6 1.2 1098.5 1 3.5 1.8 3.6 54.4 46.7 26.5 13 50.5 48.4
0.6 1.5 0.7 1.6 9.8 1.2 1097.5 0.7 3.4 1.9 3.7 54 46.4 26.2 12.8 50.3 48.3
0.8 1.4 0.7 1.5 10 1.4 1105.6 1 3.5 2.1 3.7 53.7 46.1 25.9 12.7 50.5 48
0.5 1.5 0.7 1.3 10.1 1.4 1120.6 1 3.6 2 3.6 53.2 45.8 25.9 12.7 50.6 48.3
0.9 1.5 0.7 1.2 10.2 1.4 1128.9 0.8 3.3 2.1 3.4 53.1 45.4 25.4 12.8 50.4 48.2
0.6 1.3 0.7 1.5 10.1 1.3 1127.9 1.1 3.6 2 3.5 52.8 45.3 25.5 12.6 50.2 48.1
0.6 1.3 0.8 1.6 10.2 1.4 1127.5 1 3.4 1.9 3.7 52.3 45.2 25.1 12.7 50 48
0.8 1.6 0.9 1.5 10.4 1.1 1126.6 0.7 3.5 1.9 3.6 52.2 44.8 25 12.5 50 47.7
0.9 1.4 0.6 1.4 10.4 1.2 1126.5 1.1 3.4 2 3.4 51.9 44.4 24.6 12.4 49.9 47.7
0.7 1.4 0.6 1.5 10.3 1 1132.2 1 3.5 2 3.4 51.3 44.4 24.6 12.2 49.8 47.4
0.7 1.3 0.8 1.3 10.5 1.3 1127.1 1 3.2 2 3.6 51.1 44 24.3 12.1 49.3 47.4
0.6 1.2 0.6 1.4 10.3 1.2 1126.4 0.9 3.5 2 3.6 50.9 43.7 24.4 12 49.1 47.1
0.8 1.3 0.8 1.4 10.3 1.4 1121.3 1.1 3.2 1.9 3.5 50.5 43.2 24 11.9 48.8 46.6
0.6 1.2 0.7 1.5 10.1 1.4 1116.2 1 3.5 2.1 3.4 50 43.2 24 12.1 48.6 46.7
0.7 1.2 0.6 1.3 10.4 1.1 1115.7 0.9 3.1 1.7 3.6 50 43 23.7 12.1 48.6 46.4
0.8 1.1 0.7 1.6 10.3 1.1 1110.9 1 3.3 1.7 3.1 49.7 42.6 23.6 11.7 48.2 45.9
0.8 1.6 0.8 1.5 10.3 1 1121.5 0.7 3.4 2.1 3.2 49.3 42.1 23.4 11.8 48.2 45.9
0.9 1.4 0.8 1.6 10.1 1.3 1116.8 0.9 3.1 1.7 3.4 49 42 23.2 11.9 48 45.9
0.8 1.6 0.8 1.5 10.3 1 1116.3 1 3.2 1.9 3.4 48.4 41.7 23 11.6 47.7 45.7
0.8 1.4 0.7 1.2 10.4 1.1 1111.6 0.7 3 2.1 3.1 48.2 41.5 22.9 11.4 47.3 45.4
0.8 1.4 0.7 1.2 10.3 1.3 1111.2 0.7 3.2 1.8 3.4 47.9 41.4 22.7 11.4 47.3 45.4
0.8 1.3 0.9 1.4 10.5 1.3 1106.8 0.9 3.1 1.7 3.3 47.6 40.8 22.7 11.4 47.3 44.8
0.8 1.4 0.8 1.4 10.2 1.4 1106.2 1.1 3 2.1 3.2 47.4 40.6 22.3 11.5 46.7 45
0.9 1.5 0.5 1.5 10.4 1.4 1101.7 0.8 2.9 1.9 3.1 47.2 40.4 22.2 11.2 46.7 44.8
0.8 1.3 0.7 1.3 10.3 1.2 1112.7 0.8 3.2 2 3 46.6 40.1 22.1 11.3 46.6 44.5
0.5 1.4 0.8 1.2 10.5 1.4 1108.9 0.6 3 1.8 3.2 46.3 40.1 21.9 11 46.2 44.4
0.7 1.3 0.7 1.4 10.4 1.2 1108.4 0.8 2.9 1.7 3.4 46.1 39.8 21.8 11 46.2 44.1
0.6 1.4 0.8 1.4 10.6 1.3 1107.6 0.7 2.9 1.6 3.3 45.8 39.7 21.4 11.2 46.3 44.3
0.6 1.3 0.9 1.5 10.4 1.1 1103.8 1 3.2 2 3.3 45.7 39.2 21.5 11.1 46 43.9
0.6 1.3 0.6 1.5 10.4 1.3 1099.9 0.7 3 1.8 3 45.2 38.8 21.4 10.6 45.6 43.9
0.7 1.1 0.7 1.3 10.5 1.3 1099.4 0.9 2.9 2 3.4 45.1 38.7 21 10.9 45.5 43.5
0.5 1.3 0.7 1.1 10.4 1.4 1095.4 0.8 2.8 1.9 3.2 44.9 38.6 21.2 10.9 45.2 43.4
0.5 1.5 0.6 1.2 10.3 1.3 1094.7 0.6 2.9 2 3.2 44.7 38.5 20.6 10.6 45.1 43.3
0.8 1.3 0.8 1.5 10.5 1.2 1091.1 1 3.1 1.6 3 44.1 38 20.8 10.5 44.7 43.2
0.6 1.5 0.5 1.2 10.3 1.4 1087.6 0.6 2.9 2 3.1 44.1 37.6 20.6 10.4 44.5 43
0.5 1.2 0.7 1.5 10.2 1.3 1095.8 0.7 3.1 1.9 2.9 43.6 37.8 20.6 10.5 44.7 42.5
0.8 1.3 0.5 1.4 10.3 1.3 1092.5 1 3 1.8 3.2 43.5 37.4 20.3 10.2 44.5 42.5
0.8 1.5 0.7 1.2 10.1 1.1 1089.1 1 3 1.7 3 43.1 37.1 20.3 10.2 44.3 42.1
0.8 1.4 0.4 1.3 10.5 1.3 1085.8 1 3 1.6 3 43.2 36.8 19.9 10.1 43.9 42.1
0.6 1.3 0.6 1.5 10.4 1.2 1082.4 0.9 3 1.8 2.8 43 36.6 19.9 10.2 43.8 42
0.8 1.2 0.8 1.1 10.4 1.1 1079.2 0.7 2.9 1.6 3.2 42.4 36.5 20 10.1 43.7 42
0.8 1.3 0.7 1.2 10 1.2 1076.3 0.9 2.8 1.7 2.9 42.1 36.3 19.7 10.3 43.3 41.7
0.7 1.4 0.7 1.3 10.2 1.2 1075.3 0.8 2.7 1.6 2.9 42.1 36 19.5 10.2 43 41.4
0.8 1.5 0.5 1.3 10.3 1.4 1075.2 0.7 2.9 1.5 2.8 41.8 35.7 19.4 10.2 43.2 41.5
0.7 1.3 0.5 1.4 10.1 1.1 1072 0.8 3 1.6 3.1 41.5 35.5 19.3 9.9 43.1 41
0.8 1.5 0.5 1.2 10.3 1.4 1069 1 3 1.7 2.8 41.3 35.4 19.2 9.8 42.9 41
0.4 1.1 0.9 1.4 10.2 1.3 1065.9 0.9 3 1.9 3.2 41 35.3 18.9 9.9 42.5 41
0.8 1 0.7 1.3 10.3 1.4 1062.7 0.8 2.8 2 2.9 40.9 35.2 18.9 9.8 42.3 40.8
0.8 1.2 0.4 1.3 10 1.2 1059.8 0.7 3 1.6 3.1 40.9 34.9 18.6 9.7 42.4 40.4
0.8 1.1 0.5 1.5 10 1.2 1056.8 0.5 2.6 1.9 2.8 40.5 34.6 18.5 9.6 42.1 40.5
0.7 1.1 0.5 1.2 10.2 1.3 1053.6 0.6 2.9 1.9 2.9 40.5 34.4 18.8 9.8 41.8 40.1
0.8 1.2 0.5 1.5 10 1.5 1050.8 0.8 3 1.8 2.8 39.9 34.6 18.6 9.6 41.4 40
0.6 1.1 0.7 1.1 9.9 1.2 1047.6 0.9 2.8 1.8 2.7 39.8 34 18.5 9.5 41.2 40
0.7 1.5 0.7 1.5 9.9 1.1 1045.1 0.9 2.8 1.5 3.1 39.4 34.2 18.4 9.7 41.4 39.7
0.7 1.3 0.8 1.2 10 1.4 1041.9 0.5 2.9 1.7 2.8 39.3 34.1 18.3 9.7 40.9 39.3
0.6 1.3 0.6 1.4 9.8 1.5 1039.3 0.6 2.7 1.7 2.7 39.4 33.8 18.2 9.3 40.9 39.4
0.6 1.3 0.5 1.3 10.2 1 1036.2 0.9 2.7 1.9 2.8 39.1 33.6 17.8 9.5 40.5 39.4
0.6 1.1 0.6 1.5 9.8 1.3 1033.3 0.5 2.4 1.7 3.1 38.6 33 17.8 9.1 40.7 38.9
0.6 1.1 0.8 1.3 9.8 1.3 1030 0.9 2.8 1.5 2.8 38.6 33.1 17.4 9.1 40.5 39
0.6 1.5 0.4 1.4 9.6 1.5 1024.2 0.7 2.9 1.7 2.8 38.1 32.5 17.3 9 40.1 38.4
0.8 1.3 0.5 1.2 9.6 1.3 1021.3 0.5 2.6 1.8 2.8 37.8 32.3 17.2 9.1 39.8 38.1
0.5 1.1 0.7 1.3 9.7 1.1 1015.1 0.6 2.5 1.9 2.9 37.3 32 17.2 8.7 39.6 37.8
0.5 1.4 0.6 1.3 9.6 1.1 1009.4 0.9 2.6 1.6 3 36.8 31.8 16.7 9 39.3 37.4
0.4 1 0.4 1.4 9.7 1.1 1006.2 0.5 2.7 1.8 2.9 36.8 31.2 16.9 8.6 38.8 37.6
0.4 1.4 0.4 1.4 9.5 1 1000.1 0.9 2.7 1.4 2.7 36.1 31.2 16.6 8.9 38.4 37
0.8 1 0.8 1.2 9.8 1.2 996.7 0.7 2.5 1.6 2.5 36.2 30.8 16.3 8.7 38.2 36.9
0.5 1.4 0.8 1.2 9.9 1 990.1 1 2.6 1.5 2.7 35.4 30.2 16.4 8.7 37.9 36.6
0.5 1 0.7 1.2 9.4 1.1 987.1 0.6 2.5 1.7 2.9 35.5 30.1 16 8.6 37.7 36.5
0.7 1.4 0.6 1 9.7 1.5 980.7 0.7 2.3 1.5 2.5 34.9 29.9 15.7 8.2 37.4 36.1
0.5 1 0.9 0.9 6.2 0.9 675.2 0.5 2.5 1.5 2.4 37.1 32 18.6 9.2 33.6 31.8
0.6 1.3 0.9 1.1 6 0.7 681.9 1.1 2.3 1.2 2.4 38.1 32.3 18.5 9.2 33.9 32.4
0.5 1 0.8 1.1 6.2 0.9 686.5 1.1 2.5 1.5 2.5 38.1 32.5 19 9.3 34 32.5
0.4 1.1 0.8 0.9 6.4 0.7 692.8 0.7 2.8 1.5 2.3 38.3 33.1 19.1 9.6 34.8 33
0.6 1 0.8 1.1 6.3 0.8 698.4 0.9 2.3 1.7 2.5 38.7 33.1 19.2 9.6 35.1 33.3
0.4 1.4 0.7 1 6.1 0.7 704.7 0.6 2.8 1.8 2.4 39.4 34.1 19.2 9.6 35.4 33.4
0.5 0.9 0.5 1.2 6.2 0.7 710.3 0.9 2.9 1.5 2.7 39.7 34.3 19.3 9.4 35.4 33.8
0.6 1.3 0.5 1 6.1 0.7 715.2 0.7 2.9 1.5 2.7 39.9 34 19.8 9.8 35.9 34.1
0.5 1.1 0.7 1.4 6.4 1.1 721 0.9 2.6 1.6 2.4 39.9 34.7 20.1 10 36 34.1
0.8 1.2 0.7 1.4 6.2 0.7 726.3 0.7 2.7 1.7 2.6 40.5 35 20.2 10 36.1 34.3
0.9 1.2 0.8 1.2 6.6 0.7 732.1 0.9 2.8 1.6 2.4 40.4 35.3 20.2 9.9 36.4 34.9
1 0.9 0.5 1.2 6.2 1 737.7 0.9 2.5 1.3 2.6 41.2 35.2 20.5 9.7 36.6 35.1
0.9 1 0.8 1.2 6.8 1 743.8 0.7 2.7 1.6 2.6 41.1 35.5 20.2 10.1 37.1 35.1
0.8 1.2 0.4 1.1 6.8 0.7 749.4 0.6 2.9 1.3 2.7 41.7 35.6 20.6 10.2 37.1 35.4
0.7 1 0.7 0.9 6.4 0.9 755.2 0.7 2.8 1.8 2.6 41.7 36 20.9 10.1 37.6 35.7
0.4 1.2 0.4 0.9 6.4 0.8 761.3 0.9 2.6 1.6 2.9 42.2 36.1 21.1 10.1 37.8 35.9
0.7 1.1 0.9 0.9 6.8 0.8 767.6 0.6 2.7 1.4 2.6 42.6 36.4 20.8 10.4 38.1 36.6
0.7 1 0.9 0.9 6.8 0.7 773.4 0.8 3.1 1.8 2.9 42.9 36.7 21.4 10.5 38.2 36.4
0.5 0.9 0.6 1 6.7 0.9 779.7 0.6 3 1.4 2.7 43.3 37.3 21.2 10.5 38.6 36.8
0.6 0.9 0.5 1 6.6 0.9 786.3 0.9 3 1.5 2.7 43.4 37.6 21.3 10.4 39.2 36.9
0.9 1.3 0.9 1.3 6.7 1.2 792.6 0.6 3 1.4 3.2 43.8 37.8 21.6 10.7 39.4 37.2
0.7 1.2 0.8 1.4 6.8 1.1 799 0.8 2.9 1.9 2.8 44.2 38 22 10.7 39.5 38
0.7 0.9 0.5 1.2 6.9 0.8 805.6 0.7 2.8 1.5 3.1 44.2 38.4 22.1 10.5 40.2 38.3
0.7 1.3 0.9 1 7.2 1.2 812.1 0.7 3 1.9 2.9 44.7 38.2 21.9 10.6 40.3 38.6
0.9 1.4 0.5 1.2 7 1 818.7 1 3.1 1.7 3.1 45.1 38.8 22 11.1 40.7 38.8
0.5 1.4 0.5 1.4 7.3 0.8 825.9 0.7 3.1 1.5 2.8 45.6 38.9 22.6 11 40.9 39.1
0.9 1.2 0.7 1.2 7.1 0.9 832.6 0.8 3.2 1.6 3.1 46 39.5 22.8 11 41.3 39.1
0.9 1.1 0.6 1 7.1 1.1 839.4 0.7 3.1 1.6 2.8 45.9 39.6 22.8 10.8 41.8 39.7
0.5 1.2 0.5 1.1 7.6 1.1 846.5 0.9 3.3 1.8 3 46.5 40 22.8 11.2 41.6 39.6
0.4 1.1 0.5 1.3 7.5 1.1 853.5 0.7 3.1 1.5 3.2 46.8 40.1 23.2 11.2 42.4 39.9
0.8 1 0.7 1.4 7.2 1.1 861 1 3 1.5 2.9 47.4 40.7 23 11.2 42.3 40.4
0.7 1.4 0.8 1 7.4 1.2 868.3 0.6 3 1.8 3.3 47.5 40.8 23.6 11.5 42.8 40.8
0.7 1.3 0.7 1.1 7.8 1.1 875.4 1.1 3.1 1.8 3 48 41.2 23.8 11.3 43 40.9
0.5 1.3 0.6 1 7.5 0.9 882.9 1.1 3.2 1.6 3.4 48.4 41.6 23.5 11.3 43.5 41.3
0.7 1.4 0.7 1.1 7.7 0.9 890.2 0.7 3.4 1.6 3.4 48.8 41.8 23.9 11.7 43.6 41.7
0.8 1.1 0.5 1.3 7.6 0.9 897.7 0.8 3.1 1.8 3.2 49.1 42.1 24.1 11.9 44 42.1
0.7 1.2 0.8 1.4 7.8 1 905.4 1.1 3.2 1.6 3.4 49.4 42.1 24.3 11.7 44.5 42.4
0.6 1.5 0.5 1.3 7.7 1.1 913.3 1.1 3.1 1.9 3.5 50 42.5 24.5 12 44.9 42.6
0.5 1.2 0.6 1.3 7.8 1.2 921 1 3.4 1.7 3.3 50.1 42.9 24.8 11.7 45 43
0.5 1 0.9 1.4 7.8 1.2 928.9 1.1 3.1 1.9 3.2 50.6 43.2 24.8 12.2 45.7 43.6
0.6 1 0.5 1.4 7.8 0.9 936.8 1.1 3.3 1.8 3.2 51.2 43.4 25.1 12.2 46 44
0.7 1.4 0.8 1.3 8.3 1.1 944.8 0.9 3.1 1.7 3.6 51.4 44 25.2 12.2 46.3 44.1
0.7 1.1 0.9 1.3 7.9 1.3 953.2 1 3.4 1.8 3.2 51.7 44.1 25.5 12.2 46.8 44.4
0.5 1.1 0.9 1.2 8.1 1.1 961 0.8 3.6 2 3.3 52.3 44.8 25.6 12.4 47 44.9
0.6 1.3 0.8 1.3 8.2 1.2 969.6 1 3.3 1.7 3.3 52.6 45.1 25.6 12.4 47.5 45.1
0.8 1.3 0.7 1.5 8.1 1.1 977.8 0.8 3.2 1.7 3.6 52.9 45.4 26 12.5 47.9 45.5
0.7 1.5 0.5 1.5 8.4 1 985.7 1 3.3 1.8 3.7 53.7 45.4 26 12.6 48.3 46
0.9 1.2 0.9 1.4 8.2 1.3 994.4 0.8 3.3 2 3.4 54 46 26.2 12.7 48.6 46.3
0.9 1.3 0.8 1.2 8.3 1 1002.5 0.8 3.3 1.8 3.8 54.2 46.1 26.5 12.6 48.7 46.8
0.8 1.2 0.9 1.4 8.5 1.3 1010.8 1 3.5 2 3.8 54.5 46.6 26.8 12.7 49.2 47
0.7 1.2 0.6 1.3 8.8 1.3 1019.3 0.9 3.3 2 3.8 55 46.8 27 12.7 49.6 47.4
0.8 1.3 0.8 1.5 8.6 1.1 1027.7 1 3.6 2 3.8 55.5 47.3 26.9 13.1 50.2 47.7
0.6 1.6 0.9 1.3 8.8 1 1036.1 0.8 3.5 1.8 3.7 56 47.5 27.2 13.2 50.4 48.2
0.6 1.5 0.7 1.4 8.6 1.2 1044.7 1.1 3.6 2 3.9 56.3 48 27.3 13 50.6 48.5
0.8 1.2 0.7 1.2 9 1 1052.9 1 3.4 1.9 3.7 56.7 48.1 27.6 13.4 51.2 48.8
0.6 1.6 0.7 1.5 8.8 1.1 1061.2 1 3.6 2.1 3.9 57.4 48.7 27.8 13.2 51.4 49.3
0.5 1.5 0.6 1.5 8.8 1.2 1069.6 0.7 3.8 1.9 3.9 57.7 48.8 27.9 13.6 51.8 49.7
0.6 1.2 0.8 1.5 9 1.2 1077.9 0.9 3.7 1.9 3.9 58.1 49.1 28 13.7 52.3 49.8
0.8 1.2 0.7 1.5 9.3 1.1 1086.1 1.1 3.6 1.9 4 58.2 49.3 28.1 13.7 52.5 50.3
0.8 1.2 0.7 1.6 9.2 1 1094.6 0.9 3.8 2 4 58.7 49.9 28.5 13.7 53 50.7
0.9 1.5 0.5 1.3 9.1 1.3 1102.6 1.1 3.7 2 4 59.2 50.2 28.4 13.9 53.1 50.9
0.8 1.5 0.6 1.4 9.1 1 1110.5 1 3.7 2.2 4 59.6 50.5 28.7 14 53.5 51.1
0.6 1.2 0.7 1.5 9.3 1.1 1118.5 0.8 3.7 2.1 4 60.1 51 28.8 14 53.8 51.4
0.6 1.5 0.8 1.4 9.5 1.3 1126.1 1 3.9 1.9 4 60.3 51.2 29.2 14 54.1 51.9
0.9 1.6 0.9 1.5 9.3 1.2 1133.6 0.9 4 2 4 60.7 51.4 29.2 14.1 54.6 52.1
0.7 1.3 0.8 1.4 9.4 1.1 1141.2 1.2 4 1.9 4.2 61.1 51.7 29.5 14.1 55 52.5
0.7 1.6 0.6 1.4 9.7 1.1 1148.3 0.9 4 2 4.1 61.2 51.9 29.5 14.2 55.4 52.8
0.7 1.5 0.8 1.3 9.6 1.2 1155.2 1.1 3.8 2.1 4.2 61.8 52.1 29.7 14.2 55.7 53
0.7 1.5 0.7 1.6 9.7 1.4 1162.1 0.9 3.9 1.9 4.2 62.2 52.5 29.9 14.2 55.9 53.3
0.7 1.3 0.6 1.4 9.7 1.2 1168.6 1 3.9 2.2 4.3 62.4 52.8 30 14.5 56 53.6
0.6 1.5 0.8 1.4 9.8 1.3 1175 1.1 3.8 2.1 4.3 62.9 53.1 30.2 14.4 56.5 53.8
0.7 1.4 0.8 1.5 9.8 1.2 1181 1 3.8 2.1 4.3 63.1 53.3 30.1 14.5 56.7 54.1
0.8 1.4 0.6 1.6 9.8 1.2 1186.9 1 4 2.3 4.3 63.3 53.5 30.4 14.5 57 54.5
0.7 1.4 0.7 1.4 9.8 1.2 1192.2 1.2 4.1 2.1 4.4 63.4 53.6 30.3 14.7 57 54.7
0.7 1.6 0.8 1.3 10 1.1 1197.4 0.9 3.9 2.2 4.4 63.9 53.9 30.6 14.5 57.5 54.8
0.9 1.4 0.6 1.6 9.8 1.1 1202.1 1.2 4.1 2 4.2 64 53.9 30.7 14.7 57.5 55.3
0.7 1.4 0.6 1.5 10 1.2 1206.4 0.9 3.9 2.3 4.4 64.1 54.1 30.9 14.7 57.6 55.2
0.7 1.5 0.9 1.6 9.9 1.4 1210.4 0.9 3.9 2.3 4.5 64.5 54.3 31 14.7 57.9 55.5
0.6 1.6 0.9 1.5 9.9 1.1 1213.9 1 4.2 2.1 4.3 64.7 54.6 30.9 14.8 58.1 55.7
0.7 1.6 0.7 1.4 9.9 1.2 1216.8 0.9 4.1 2.2 4.5 64.8 54.8 31.1 14.8 58.4 55.8
0.9 1.6 0.6 1.6 9.9 1.3 1219.6 0.9 4 2.2 4.5 64.9 54.8 31.1 14.8 58.2 55.9
0.8 1.4 0.9 1.4 10.2 1.2 1222 1 4.1 2.2 4.5 65.2 55 31.2 15 58.7 56.1
0.8 1.6 0.7 1.3 10 1.2 1223.6 0.9 4.2 2.3 4.4 65.3 54.8 31.3 14.9 58.6 56.1
0.7 1.6 0.9 1.4 10.3 1.2 1225 1 4 2.4 4.4 65.2 55.1 31.1 15 58.7 56.2
